,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,pypi_id,conda_id,labels,open_issue_count,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,pypi_latest_release_published_at,pypi_dependent_project_count,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
168,gast,serge-sans-paille/gast,ast,Python AST that abstracts the underlying Python version.,,https://github.com/serge-sans-paille/gast,https://github.com/serge-sans-paille/gast,BSD-3-Clause,2016-07-18 10:39:07.000,2025-11-30 12:53:57.736000,2025-11-29 15:24:18,128.0,,38.0,10.0,64.0,40.0,146.0,,,15.0,11.0,26,True,,gast,conda-forge/gast,,,,19057488.0,215860.0,215860.0,https://pypi.org/project/gast,18999829.0,https://anaconda.org/conda-forge/gast,2025-11-30 12:53:57.736,3920839.0,3.0,,,,,,,,,,,,,,,,,,,,
169,rebound,shobrook/rebound,logging,Instant Stack Overflow results whenever an exception is thrown.,,https://github.com/shobrook/rebound,https://github.com/shobrook/rebound,GPL-2.0+,2018-02-28 04:47:03.000,2026-02-11 17:56:18.000000,2022-02-16 05:16:40,168.0,,380.0,75.0,41.0,38.0,4126.0,2026-02-11 17:56:18.000,4.6.0,232.0,16.0,25,False,,rebound,conda-forge/rebound,,24.0,277.0,39009.0,53.0,,https://pypi.org/project/rebound,22741.0,https://anaconda.org/conda-forge/rebound,2026-01-04 16:08:23.664,1154947.0,3.0,2026-02-11 17:56:18.000,53.0,,,,,,,,,,,,,,,,,,
170,blacken-docs,asottile/blacken-docs,documentation,Run `black` on python code blocks in documentation files.,,https://github.com/adamchainz/blacken-docs,https://github.com/adamchainz/blacken-docs,MIT,2018-06-03 02:48:01.000,2026-03-30 20:17:13.000000,2026-03-16 21:49:40,518.0,9.0,44.0,8.0,342.0,72.0,678.0,,,18.0,26.0,25,True,adamchainz/blacken-docs,blacken-docs,conda-forge/blacken-docs,,9.0,,179459.0,1548.0,1548.0,https://pypi.org/project/blacken-docs,178595.0,https://anaconda.org/conda-forge/blacken-docs,2025-09-08 21:36:16.747,59633.0,3.0,,,,,,,,,,,,,,,,,,,,
171,Mamba Test Runner,nestorsalceda/mamba,testing,The definitive testing tool for Python. Born under the banner of Behavior Driven Development (BDD).,,https://github.com/nestorsalceda/mamba,https://github.com/nestorsalceda/mamba,MIT,2013-03-12 18:53:42.000,2023-11-09 15:34:22.000000,2023-11-09 15:30:55,473.0,,65.0,22.0,88.0,52.0,537.0,2023-11-09 15:34:22.000,0.11.3,22.0,23.0,25,False,,mamba,,,53.0,,14430.0,1407.0,1378.0,https://pypi.org/project/mamba,14430.0,,,,3.0,2023-11-09 15:34:22.000,29.0,,,,,,,,,,,,,,,,,,
172,flake8-eradicate,wemake-services/flake8-eradicate,linters,Flake8 plugin to find commented out or dead code.,,https://github.com/wemake-services/flake8-eradicate,https://github.com/wemake-services/flake8-eradicate,MIT,2018-09-21 06:58:51.000,2025-04-22 14:57:50.454000,2024-12-31 07:51:55,440.0,,12.0,2.0,332.0,32.0,315.0,2022-09-20 20:06:30.000,1.4.0,15.0,16.0,25,False,,flake8-eradicate,conda-forge/flake8-eradicate,['flake8'],7.0,,825208.0,20260.0,20260.0,https://pypi.org/project/flake8-eradicate,824746.0,https://anaconda.org/conda-forge/flake8-eradicate,2025-04-22 14:57:50.454,27762.0,3.0,,,,,,,,,,,,,,,,,,,,
173,baron,PyCQA/baron,refactoring,"IDE allow you to refactor code, Baron allows you to write refactoring code.",,https://github.com/PyCQA/baron,https://github.com/PyCQA/baron,LGPL-3.0,2013-03-21 12:19:00.000,2021-12-09 03:34:37.000000,2021-12-09 03:33:22,1505.0,,50.0,14.0,101.0,30.0,300.0,2021-12-09 03:33:32.000,0.10.1,21.0,33.0,25,False,,baron,,,57.0,,499671.0,461.0,456.0,https://pypi.org/project/baron,499671.0,,,,3.0,2021-12-09 03:33:32.000,5.0,,,,,,,,,,,,,,,,,,
174,check-manifest,mgedmin/check-manifest,linters,Tool to check the completeness of MANIFEST.in for Python packages.,,https://github.com/mgedmin/check-manifest,https://github.com/mgedmin/check-manifest,MIT,2013-03-05 15:27:20.000,2026-01-05 10:39:27.000000,2026-01-05 10:37:02,629.0,1.0,39.0,5.0,77.0,78.0,294.0,,,13.0,23.0,25,True,,check-manifest,conda-forge/check-manifest,,22.0,,1343352.0,12106.0,12106.0,https://pypi.org/project/check-manifest,1340456.0,https://anaconda.org/conda-forge/check-manifest,2025-10-15 12:22:44.579,194076.0,3.0,,,,,,,,,,,,,,,,,,,,
175,flake8-black,peterjc/flake8-black,linters,flake8 plugin to run black for checking Python coding style.,,https://github.com/peterjc/flake8-black,https://github.com/peterjc/flake8-black,MIT,2019-01-10 14:40:26.000,2026-02-02 17:24:36.000000,2026-02-02 17:24:33,211.0,3.0,11.0,1.0,75.0,27.0,165.0,2025-09-21 18:56:36.000,0.4.0,22.0,11.0,25,True,,flake8-black,conda-forge/flake8-black,['flake8'],4.0,,646696.0,9297.0,8755.0,https://pypi.org/project/flake8-black,639777.0,https://anaconda.org/conda-forge/flake8-black,2025-09-22 00:17:36.193,491265.0,3.0,2025-09-21 18:56:36.000,542.0,,,,,,,,,,,,,,,,,,
176,dephell,dephell/dephell,dependency-managers,"Python project management. Manage packages: convert between formats, lock, install, resolve, isolate, test, build..",,https://github.com/dephell/dephell,https://github.com/dephell/dephell,MIT,2018-08-31 17:39:18.000,2021-01-11 21:31:40.000000,2021-01-11 21:31:39,2145.0,,113.0,25.0,221.0,161.0,1788.0,2020-04-28 06:31:17.000,.0.8.3,11.0,37.0,24,False,,dephell,,,100.0,354.0,1032.0,848.0,848.0,https://pypi.org/project/dephell,1028.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
177,Bowler,facebookincubator/Bowler,refactoring,Safe code refactoring for modern Python.,,https://github.com/facebookincubator/Bowler,https://github.com/facebookincubator/Bowler,MIT,2018-06-07 21:44:17.000,2025-04-22 14:56:57.175000,2023-01-20 18:08:14,186.0,,135.0,37.0,95.0,34.0,1612.0,2020-09-17 01:55:39.000,0.9.0,8.0,27.0,24,False,,bowler,conda-forge/bowler,,48.0,,61371.0,19.0,,https://pypi.org/project/bowler,61090.0,https://anaconda.org/conda-forge/bowler,2025-04-22 14:56:57.175,25012.0,3.0,2020-09-17 01:55:39.000,19.0,,,,,,,,,,,,,,,,,,
178,stackprinter,cknd/stackprinter,logging,Debugging-friendly exceptions for Python.,,https://github.com/cknd/stackprinter,https://github.com/cknd/stackprinter,MIT,2018-09-05 10:58:47.000,2026-01-08 14:21:03.315000,2025-10-30 16:16:04,218.0,,41.0,8.0,40.0,25.0,1301.0,2024-03-13 19:36:07.000,0.2.12,21.0,8.0,24,True,,stackprinter,conda-forge/stackprinter,,11.0,,366082.0,497.0,449.0,https://pypi.org/project/stackprinter,365816.0,https://anaconda.org/conda-forge/stackprinter,2026-01-08 14:21:03.315,17613.0,3.0,2024-03-13 19:36:07.000,48.0,,,,,,,,,,,,,,,,,,
179,py2exe,py2exe/py2exe,packaging,Create standalone Windows programs from Python code.,,https://github.com/py2exe/py2exe,https://github.com/py2exe/py2exe,,2019-03-11 13:16:35.000,2025-07-21 21:47:21.000000,2025-07-15 21:35:24,1113.0,,105.0,31.0,41.0,168.0,994.0,2025-07-15 22:01:38.000,0.14.0.0,20.0,24.0,24,False,,py2exe,,,21.0,24777.0,13986.0,2243.0,2243.0,https://pypi.org/project/py2exe,13695.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
180,progressbar2,WoLpH/python-progressbar,logging,Progressbar 2 - A progress bar for Python 2 and Python 3 - pip install progressbar2.,,https://github.com/wolph/python-progressbar,https://github.com/wolph/python-progressbar,BSD-3-Clause,2012-02-20 06:19:21.000,2025-04-22 14:56:28.563000,2024-12-06 14:57:38,1142.0,,101.0,19.0,74.0,222.0,879.0,2024-08-28 22:50:15.000,4.5.0,51.0,47.0,24,False,,progressbar2,conda-forge/progressbar2,,6.0,3302.0,23764539.0,,,https://pypi.org/project/progressbar2,23702148.0,https://anaconda.org/conda-forge/progressbar2,2025-04-22 14:56:28.563,4365264.0,3.0,,,,,,,,,,,,,,,,,,,,
181,Fixit,Instagram/Fixit,linters,Advanced Python linting framework with auto-fixes and hierarchical configuration that makes it easy to write custom..,,https://github.com/Instagram/Fixit,https://github.com/Instagram/Fixit,,2020-02-20 19:09:01.000,2026-04-01 12:32:07.000000,2026-03-02 05:08:20,419.0,6.0,68.0,23.0,430.0,91.0,702.0,2025-11-12 21:59:15.000,2.2.1,2.0,50.0,24,False,,fixit,,,32.0,,171973.0,106.0,106.0,https://pypi.org/project/fixit,171973.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
182,mkdocs-awesome-pages-plugin,lukasgeiter/mkdocs-awesome-pages-plugin,documentation,A plugin for customizing the navigation structure of your MkDocs site.,,https://github.com/lukasgeiter/mkdocs-awesome-nav,https://github.com/lukasgeiter/mkdocs-awesome-nav,MIT,2018-02-06 21:09:24.000,2025-12-02 20:10:28.000000,2025-12-02 20:06:27,126.0,,41.0,8.0,25.0,96.0,621.0,2025-12-02 20:10:28.000,3.3.0,33.0,11.0,24,True,lukasgeiter/mkdocs-awesome-nav,mkdocs-awesome-pages-plugin,,['mkdocs'],23.0,,852483.0,731.0,515.0,https://pypi.org/project/mkdocs-awesome-pages-plugin,852483.0,,,,3.0,2024-12-22 21:13:46.000,216.0,,,,,,,,,,,,,,,,,,
183,constructor,conda/constructor,packaging,tool for creating installers from conda packages.,,https://github.com/conda/constructor,https://github.com/conda/constructor,,2016-02-12 06:52:50.000,2026-04-01 12:57:37.000000,2026-03-30 17:34:35,1455.0,34.0,170.0,28.0,752.0,400.0,497.0,2026-03-03 18:56:53.000,3.15.1,51.0,78.0,24,False,,,constructor,,42.0,289.0,310.0,27.0,27.0,,,https://anaconda.org/anaconda/constructor,2026-03-24 16:13:31.372,37456.0,3.0,,,,,,,,,,,,,,,,,,,,
184,pytest-lazy-fixture,tvorog/pytest-lazy-fixture,testing,It helps to use fixtures in pytest.mark.parametrize.,,https://github.com/TvoroG/pytest-lazy-fixture,https://github.com/TvoroG/pytest-lazy-fixture,MIT,2016-09-29 23:52:48.000,2025-04-22 14:56:34.780000,2022-01-27 10:32:34,98.0,,30.0,6.0,23.0,22.0,393.0,2020-02-01 18:04:00.000,0.6.3,12.0,9.0,24,False,,pytest-lazy-fixture,conda-forge/pytest-lazy-fixture,['pytest'],23.0,,1585443.0,3719.0,3424.0,https://pypi.org/project/pytest-lazy-fixture,1578389.0,https://anaconda.org/conda-forge/pytest-lazy-fixture,2025-04-22 14:56:34.780,761911.0,3.0,2020-02-01 18:04:00.000,295.0,,,,,,,,,,,,,,,,,,
185,pytest-datadir,gabrielcnr/pytest-datadir,testing,pytest plugin for manipulating test data directories and files.,,https://github.com/gabrielcnr/pytest-datadir,https://github.com/gabrielcnr/pytest-datadir,MIT,2015-07-02 21:41:44.000,2026-03-16 19:32:58.000000,2026-03-16 19:32:58,197.0,2.0,25.0,5.0,97.0,20.0,274.0,2025-07-30 13:52:14.000,1.8.0,17.0,16.0,24,True,,pytest-datadir,conda-forge/pytest-datadir,['pytest'],3.0,88.0,1329738.0,2457.0,2184.0,https://pypi.org/project/pytest-datadir,1319336.0,https://anaconda.org/conda-forge/pytest-datadir,2025-07-30 22:39:32.200,436831.0,3.0,2025-07-30 13:52:11.000,273.0,,,,,,,,,,,,,,,,,,
186,xenon,rubik/xenon,code-metrics,Monitoring tool based on radon.,,https://github.com/rubik/xenon,https://github.com/rubik/xenon,MIT,2014-02-14 14:19:20.000,2025-05-10 18:39:17.052000,2024-10-21 10:26:40,127.0,,22.0,5.0,19.0,35.0,271.0,2024-10-21 10:27:51.000,0.9.3,24.0,13.0,24,False,,xenon,conda-forge/xenon,,5.0,,579827.0,1794.0,1747.0,https://pypi.org/project/xenon,576621.0,https://anaconda.org/conda-forge/xenon,2025-05-10 18:39:17.052,35272.0,3.0,2024-10-21 10:27:51.000,47.0,,,,,,,,,,,,,,,,,,
187,unimport,hakancelik96/unimport,refactoring,The ultimate linter and formatter for removing unused import statements in your code.,,https://github.com/hakancelikdev/unimport,https://github.com/hakancelikdev/unimport,MIT,2019-09-08 09:49:24.000,2026-02-18 10:29:08.000000,2026-02-18 10:26:46,504.0,9.0,21.0,4.0,196.0,118.0,248.0,2026-02-18 10:27:43.000,1.3.1,59.0,16.0,24,True,hakancelikdev/unimport,unimport,,,1.0,,52195.0,209.0,169.0,https://pypi.org/project/unimport,52195.0,,,,3.0,2026-02-18 10:29:08.000,40.0,,,,,,,,,,,,,,,,,,
188,pyenv-virtualenv,pyenv/pyenv-virtualenv,virtual-envs,a pyenv plugin to manage virtualenv (a.k.a. python-virtualenv).,,https://github.com/pyenv/pyenv-virtualenv,https://github.com/pyenv/pyenv-virtualenv,MIT,2013-02-18 12:59:17.000,2026-03-25 20:47:07.000000,2026-03-25 20:46:29,540.0,3.0,429.0,69.0,155.0,270.0,6725.0,2026-03-25 20:50:55.000,1.3.0,15.0,68.0,23,True,,,,,99.0,,,21.0,21.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
189,vprof,nvdv/vprof,profiling,Visual profiler for Python.,,https://github.com/nvdv/vprof,https://github.com/nvdv/vprof,BSD-2-Clause,2015-06-29 03:59:39.000,2022-07-15 07:43:03.000000,2022-07-15 07:43:03,620.0,,151.0,67.0,32.0,57.0,3979.0,,,19.0,17.0,23,False,,vprof,,,29.0,,9644.0,146.0,146.0,https://pypi.org/project/vprof,9644.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
190,PrettyErrors,onelivesleft/PrettyErrors,logging,Prettify Python exception output to make it legible.,,https://github.com/onelivesleft/PrettyErrors,https://github.com/onelivesleft/PrettyErrors,MIT,2018-11-15 16:02:27.000,2025-04-22 14:57:40.153000,2021-11-24 14:32:14,130.0,,87.0,30.0,11.0,38.0,2877.0,2021-11-24 14:32:07.000,1.2.25,48.0,5.0,23,False,,pretty_errors,conda-forge/pretty_errors,,14.0,,191412.0,110.0,,https://pypi.org/project/pretty_errors,190907.0,https://anaconda.org/conda-forge/pretty_errors,2025-04-22 14:57:40.153,32872.0,3.0,2021-11-24 14:32:07.000,110.0,,,,,,,,,,,,,,,,,,
191,pyrasite,lmacken/pyrasite,debugging,Inject code into running Python processes.,,https://github.com/lmacken/pyrasite,https://github.com/lmacken/pyrasite,GPL-3.0,2011-09-10 06:01:20.000,2025-04-07 02:52:38.000000,2025-04-07 02:52:38,355.0,,204.0,51.0,45.0,17.0,2866.0,,,13.0,25.0,23,True,,pyrasite,,,43.0,,70389.0,71.0,71.0,https://pypi.org/project/pyrasite,70389.0,,,,3.0,2012-05-09 19:11:33.000,,,,,,,,,,,,,,,,,,,
192,pdbpp,pdbpp/pdbpp,debugging,"pdb++, a drop-in replacement for pdb (the Python debugger).",,https://github.com/pdbpp/pdbpp,https://github.com/pdbpp/pdbpp,BSD-3-Clause,2017-06-11 13:42:16.000,2026-02-23 17:34:55.834000,2022-07-14 18:31:38,706.0,,69.0,16.0,324.0,128.0,1453.0,2021-07-09 22:21:56.000,0.10.3,18.0,41.0,23,False,,pdbpp,conda-forge/pdbpp,,86.0,,1694150.0,,,https://pypi.org/project/pdbpp,1688851.0,https://anaconda.org/conda-forge/pdbpp,2026-02-23 17:34:55.834,302071.0,3.0,,,,,,,,,,,,,,,,,,,,
193,pyannotate,dropbox/pyannotate,refactoring,Auto-generate PEP-484 annotations.,,https://github.com/dropbox/pyannotate,https://github.com/dropbox/pyannotate,Apache-2.0,2017-11-13 20:18:08.000,2022-07-03 08:24:17.000000,2021-10-12 20:53:49,95.0,,61.0,23.0,63.0,33.0,1449.0,2019-09-16 15:37:03.000,1.2.0,9.0,17.0,23,False,,pyannotate,,,36.0,,103129.0,187.0,153.0,https://pypi.org/project/pyannotate,103129.0,,,,3.0,2019-09-16 15:37:03.000,34.0,,,,,,,,,,,,,,,,,,
194,pyflow,David-OConnor/pyflow,dependency-managers,An installation and dependency system for Python.,,https://github.com/David-OConnor/pyflow,https://github.com/David-OConnor/pyflow,MIT,2019-07-15 09:40:29.000,2026-03-21 20:37:57.000000,2026-03-21 20:37:56,380.0,7.0,47.0,22.0,56.0,75.0,1336.0,2021-07-02 13:10:00.000,0.3.1,26.0,30.0,23,True,,pyflow,,,62.0,9055.0,351.0,44.0,44.0,https://pypi.org/project/pyflow,238.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
195,portray,timothycrosley/portray,documentation,Your Project with Great Documentation.,,https://github.com/timothycrosley/portray,https://github.com/timothycrosley/portray,MIT,2019-08-21 05:14:04.000,2023-09-19 11:00:56.000000,2023-01-03 00:40:56,266.0,,72.0,14.0,43.0,33.0,870.0,2022-12-19 09:01:00.611,1.8.0,29.0,20.0,23,False,,portray,,,32.0,,40612.0,887.0,865.0,https://pypi.org/project/portray,40612.0,,,,3.0,2022-12-19 09:01:00.611,22.0,,,,,,,,,,,,,,,,,,
196,buildout,buildout/buildout,build-tools,Buildout is a deployment automation tool written in and extended with Python.,,https://github.com/buildout/buildout,https://github.com/buildout/buildout,,2012-03-25 21:47:18.000,2026-03-07 13:02:59.000000,2026-03-06 20:30:10,2087.0,16.0,173.0,49.0,343.0,277.0,614.0,,,5.0,101.0,23,False,,zc.buildout,conda-forge/zc.buildout,,121.0,,68819.0,,,https://pypi.org/project/zc.buildout,67159.0,https://anaconda.org/conda-forge/zc.buildout,2025-04-22 14:58:01.521,91336.0,3.0,,,,,,,,,,,,,,,,,,,,
197,lazydocs,ml-tooling/lazydocs,documentation,Generate markdown API documentation from Google-style Python docstring. The lazy alternative to Sphinx.,,https://github.com/ml-tooling/lazydocs,https://github.com/ml-tooling/lazydocs,MIT,2020-11-10 00:31:46.000,2026-03-30 21:02:47.000000,2025-08-28 22:04:22,158.0,,46.0,7.0,61.0,42.0,247.0,2021-07-27 09:00:22.000,0.4.8,13.0,13.0,23,True,,lazydocs,,,1.0,,23993.0,408.0,408.0,https://pypi.org/project/lazydocs,23993.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
198,eradicate,myint/eradicate,refactoring,Removes commented-out code from Python files.,,https://github.com/PyCQA/eradicate,https://github.com/PyCQA/eradicate,Saxpath,2012-12-23 04:39:48.000,2025-11-21 07:14:28.000000,2025-11-21 07:14:21,194.0,,27.0,2.0,36.0,18.0,218.0,2025-10-27 07:19:07.000,3.0.1,21.0,17.0,23,False,PyCQA/eradicate,eradicate,conda-forge/eradicate,,7.0,,973204.0,16959.0,16928.0,https://pypi.org/project/eradicate,972844.0,https://anaconda.org/conda-forge/eradicate,2025-11-01 17:12:18.956,21608.0,3.0,2025-10-27 07:14:29.000,31.0,,,,,,,,,,,,,,,,,,
199,flake8-simplify,MartinThoma/flake8-simplify,linters,A flake8 plugin that helps you to simplify code.,,https://github.com/MartinThoma/flake8-simplify,https://github.com/MartinThoma/flake8-simplify,MIT,2020-09-19 16:59:41.000,2026-01-06 00:50:50.189000,2026-01-01 13:35:46,153.0,,23.0,3.0,81.0,74.0,195.0,2026-01-01 13:32:20.000,0.30.0,40.0,16.0,23,True,,flake8-simplify,conda-forge/flake8-simplify,,55.0,,412050.0,137.0,,https://pypi.org/project/flake8-simplify,410960.0,https://anaconda.org/conda-forge/flake8-simplify,2026-01-06 00:50:50.189,69792.0,3.0,2026-01-01 13:32:20.000,137.0,,,,,,,,,,,,,,,,,,
200,flake8-builtins,gforcada/flake8-builtins,linters,Check for python builtins being used as variables or parameters.,,https://github.com/gforcada/flake8-builtins,https://github.com/gforcada/flake8-builtins,GPL-2.0,2016-03-02 00:26:51.000,2025-10-27 19:47:11.685000,2025-10-25 13:46:02,372.0,,25.0,3.0,81.0,49.0,118.0,2025-10-25 13:45:56.000,3.1.0,33.0,21.0,23,True,,flake8-builtins,conda-forge/flake8-builtins,['flake8'],3.0,,1107074.0,586.0,,https://pypi.org/project/flake8-builtins,1094992.0,https://anaconda.org/conda-forge/flake8-builtins,2025-10-27 19:47:11.685,507476.0,3.0,2025-10-25 13:45:56.000,586.0,,,,,,,,,,,,,,,,,,
201,pytkdocs,mkdocstrings/pytkdocs,documentation,Load Python objects documentation.,,https://github.com/mkdocstrings/pytkdocs,https://github.com/mkdocstrings/pytkdocs,ISC,2020-02-04 21:18:34.000,2025-04-22 14:57:38.190000,2025-03-09 17:32:30,258.0,,30.0,1.0,45.0,95.0,54.0,2025-03-09 17:32:47.000,0.16.5,16.0,23.0,23,False,,pytkdocs,conda-forge/pytkdocs,,6.0,,181244.0,1632.0,1632.0,https://pypi.org/project/pytkdocs,177882.0,https://anaconda.org/conda-forge/pytkdocs,2025-04-22 14:57:38.190,221907.0,3.0,,,,,,,,,,,,,,,,,,,,
202,python-devtools,samuelcolvin/python-devtools,logging,Dev tools for python.,,https://github.com/samuelcolvin/python-devtools,https://github.com/samuelcolvin/python-devtools,MIT,2017-08-20 15:30:06.000,2025-04-22 14:57:50.459000,2025-01-24 19:11:42,134.0,,50.0,8.0,104.0,41.0,1070.0,2023-09-03 16:53:31.000,0.12.2,18.0,14.0,22,False,,python-devtools,conda-forge/python-devtools,,28.0,,4968.0,8983.0,8981.0,https://pypi.org/project/python-devtools,4096.0,https://anaconda.org/conda-forge/python-devtools,2025-04-22 14:57:50.459,52339.0,3.0,2017-08-21 10:32:25.000,2.0,,,,,,,,,,,,,,,,,,
203,pycco,pycco-docs/pycco,documentation,Literate-style documentation generator.,,https://github.com/pycco-docs/pycco,https://github.com/pycco-docs/pycco,MIT,2010-06-29 07:02:31.000,2023-06-12 20:15:00.000000,2019-12-20 19:59:49,222.0,,134.0,14.0,67.0,28.0,862.0,2018-07-25 01:35:11.000,0.6.0,4.0,36.0,22,False,,pycco,,,31.0,,3219.0,346.0,346.0,https://pypi.org/project/pycco,3219.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
204,pytest-plugins,man-group/pytest-plugins,testing,A grab-bag of nifty pytest plugins.,,https://github.com/man-group/pytest-plugins,https://github.com/man-group/pytest-plugins,MIT,2015-08-14 07:52:32.000,2026-01-28 17:36:23.000000,2025-01-02 18:11:10,836.0,,86.0,20.0,142.0,79.0,596.0,2024-11-29 19:33:49.000,1.8.1,14.0,67.0,22,False,,pytest-virtualenv,conda-forge/pytest-shutil,,45.0,238.0,47535.0,73.0,,https://pypi.org/project/pytest-virtualenv,45135.0,https://anaconda.org/conda-forge/pytest-shutil,2025-04-22 14:56:53.611,128926.0,3.0,2024-11-29 19:33:49.000,73.0,,,,,,,,,,,,,,,,,,
205,mkdocs-pdf-export-plugin,zhaoterryy/mkdocs-pdf-export-plugin,documentation,An MkDocs plugin to export content pages as PDF files.,,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,MIT,2018-02-20 15:06:51.000,2025-10-08 08:08:12.000000,2025-10-08 08:08:12,73.0,,39.0,19.0,32.0,46.0,344.0,2021-10-05 01:33:27.000,0.5.10,24.0,12.0,22,True,,mkdocs-pdf-export-plugin,,['mkdocs'],44.0,,39822.0,1517.0,1511.0,https://pypi.org/project/mkdocs-pdf-export-plugin,39822.0,,,,3.0,2021-10-05 01:33:27.000,6.0,,,,,,,,,,,,,,,,,,
206,xdoctest,Erotemic/xdoctest,testing,A rewrite of Pythons builtin doctest module (with pytest plugin integration) with AST instead of RegEx.,,https://github.com/Erotemic/xdoctest,https://github.com/Erotemic/xdoctest,Apache-2.0,2017-09-24 01:59:02.000,2026-03-28 21:20:38.000000,2026-03-28 21:20:38,946.0,11.0,18.0,5.0,141.0,36.0,222.0,2026-03-27 18:51:40.000,1.3.2,20.0,13.0,22,True,,xdoctest,conda-forge/xdoctest,,22.0,270.0,930336.0,,,https://pypi.org/project/xdoctest,926312.0,https://anaconda.org/conda-forge/xdoctest,2026-03-27 03:08:44.328,273405.0,3.0,,,,,,,,,,,,,,,,,,,,conda-forge/xdoctest
207,releases,bitprophet/releases,documentation,A powerful Sphinx changelog-generating extension.,,https://github.com/bitprophet/releases,https://github.com/bitprophet/releases,BSD-2-Clause,2013-09-16 03:56:37.000,2025-07-28 15:33:16.000000,2023-12-01 19:07:59,597.0,,41.0,5.0,28.0,46.0,177.0,2023-04-28 19:14:01.551,2.1.1,37.0,10.0,22,False,,releases,conda-forge/sphinx-releases,['sphinx'],32.0,,32207.0,784.0,743.0,https://pypi.org/project/releases,31603.0,https://anaconda.org/conda-forge/sphinx-releases,2025-04-22 14:56:50.743,57444.0,3.0,2023-04-28 19:14:01.551,41.0,,,,,,,,,,,,,,,,,,
208,pandas-vet,deppen8/pandas-vet,linters,A plugin for Flake8 that checks pandas code.,,https://github.com/deppen8/pandas-vet,https://github.com/deppen8/pandas-vet,MIT,2019-02-25 05:19:51.000,2025-04-22 14:57:04.228000,2023-08-11 15:07:51,233.0,,18.0,4.0,84.0,41.0,171.0,2023-08-11 15:10:29.000,2023.8.2,10.0,14.0,22,False,,pandas-vet,conda-forge/pandas-vet,['flake8'],13.0,143.0,195299.0,519.0,482.0,https://pypi.org/project/pandas-vet,194785.0,https://anaconda.org/conda-forge/pandas-vet,2025-04-22 14:57:04.228,25677.0,3.0,2023-08-11 15:09:04.000,37.0,,,,,,,,,,,,,,,,,,
209,Profiling,what-studio/profiling,profiling,Was an interactive continuous Python profiler.,,https://github.com/what-studio/profiling,https://github.com/what-studio/profiling,BSD-3-Clause,2014-09-03 10:35:57.000,2021-12-15 15:24:47.133000,2020-08-24 01:31:58,433.0,,112.0,69.0,25.0,19.0,2951.0,2017-06-28 06:10:16.000,0.1.3,5.0,18.0,21,False,,profiling,,,17.0,,1188.0,82.0,80.0,https://pypi.org/project/profiling,1188.0,,,,3.0,2021-12-15 15:24:47.133,2.0,,,,,,,,,,,,,,,,,,
210,shiv,linkedin/shiv,packaging,"shiv is a command line utility for building fully self contained Python zipapps as outlined in PEP 441, but with all..",,https://github.com/linkedin/shiv,https://github.com/linkedin/shiv,BSD-2-Clause,2018-03-13 18:46:23.000,2026-01-10 12:19:00.000000,2026-01-10 12:19:00,219.0,1.0,108.0,27.0,137.0,82.0,1922.0,2024-11-01 19:48:43.000,1.0.8,23.0,44.0,21,True,,shiv,,,50.0,2618.0,188465.0,,,https://pypi.org/project/shiv,188433.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
211,sixpack,sixpack/sixpack,testing,Sixpack is a language-agnostic a/b-testing framework.,,https://github.com/sixpack/sixpack,https://github.com/sixpack/sixpack,BSD-2-Clause,2012-11-15 00:01:06.000,2022-08-21 18:43:32.000000,2020-08-26 00:32:16,828.0,,177.0,68.0,170.0,128.0,1762.0,2017-07-24 08:26:03.000,2.5.0,13.0,56.0,21,False,,sixpack,,,67.0,,2016.0,,,https://pypi.org/project/sixpack,2016.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
