,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,open_issue_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,pypi_latest_release_published_at,pypi_dependent_project_count,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_monthly_downloads,cargo_total_downloads,trending,conda_forge
158,stackprinter,cknd/stackprinter,logging,Debugging-friendly exceptions for Python.,,https://github.com/cknd/stackprinter,https://github.com/cknd/stackprinter,MIT,2018-09-05 10:58:47.000,2026-04-20 09:55:00.937000,2026-04-17 07:08:48,222.0,4.0,42.0,8.0,41.0,25.0,1301.0,2026-04-17 07:09:30.000,0.2.13,10.0,9.0,26,True,,9.0,stackprinter,conda-forge/stackprinter,,,411259.0,449.0,449.0,https://pypi.org/project/stackprinter,410981.0,https://anaconda.org/conda-forge/stackprinter,2026-04-20 09:55:00.937,18409.0,3.0,,,,,,,,,,,,,,,,,,
159,py2exe,py2exe/py2exe,packaging,Create standalone Windows programs from Python code.,,https://github.com/py2exe/py2exe,https://github.com/py2exe/py2exe,MIT,2019-03-11 13:16:35.000,2025-07-21 21:47:21.000000,2025-07-15 21:35:24,1113.0,,109.0,31.0,41.0,168.0,994.0,2025-07-15 22:01:38.000,0.14.0.0,30.0,24.0,26,True,,23.0,py2exe,,,24990.0,11595.0,2256.0,2245.0,https://pypi.org/project/py2exe,11301.0,,,,3.0,2025-07-16 08:41:54.000,11.0,,,,,,,,,,,,,,,,
160,sphinx-bootstrap-theme,ryan-roemer/sphinx-bootstrap-theme,documentation,Sphinx Bootstrap Theme.,,https://github.com/ryan-roemer/sphinx-bootstrap-theme,https://github.com/ryan-roemer/sphinx-bootstrap-theme,MIT,2011-12-07 14:53:00.000,2022-02-28 16:14:56.000000,2022-02-03 20:25:55,403.0,,213.0,23.0,95.0,83.0,588.0,2022-02-03 20:27:24.000,0.8.1,58.0,39.0,26,False,,57.0,sphinx-bootstrap-theme,,['sphinx'],,203300.0,275.0,,https://pypi.org/project/sphinx-bootstrap-theme,203300.0,,,,3.0,2022-02-03 20:27:24.000,275.0,,,,,,,,,,,,,,,,
161,pytest-docker,avast/pytest-docker,testing,Docker-based integration tests.,,https://github.com/avast/pytest-docker,https://github.com/avast/pytest-docker,MIT,2017-03-07 04:51:13.000,2025-11-12 13:42:28.000000,2025-11-12 13:41:54,106.0,,70.0,8.0,76.0,41.0,486.0,2025-11-12 13:42:28.000,3.2.5,25.0,30.0,26,True,,14.0,pytest-docker,,['pytest'],249.0,1499516.0,2576.0,2576.0,https://pypi.org/project/pytest-docker,1499513.0,,,,3.0,,,,,,,,,,,,,,,,,,
162,nitpick,andreoliwa/nitpick,linters,Enforce the same settings on multiple projects.,,https://github.com/andreoliwa/nitpick,https://github.com/andreoliwa/nitpick,MIT,2018-03-23 14:25:24.000,2026-04-26 01:20:58.000000,2026-04-25 00:34:13,1036.0,32.0,25.0,3.0,616.0,84.0,413.0,2025-11-30 12:11:25.000,0.38.1,57.0,18.0,26,True,,49.0,nitpick,,['flake8'],12.0,14449.0,1396.0,1370.0,https://pypi.org/project/nitpick,14449.0,,,,3.0,2025-11-30 12:11:22.000,26.0,,,,,,,,,,,,,,,,
163,pytest-mypy,dbader/pytest-mypy,testing,Mypy static type checker plugin for Pytest.,,https://github.com/realpython/pytest-mypy,https://github.com/realpython/pytest-mypy,MIT,2016-09-29 14:39:23.000,2025-04-22 14:57:21.503000,2025-04-02 15:52:31,354.0,,33.0,7.0,125.0,65.0,258.0,2025-04-02 19:30:36.000,1.0.1,15.0,16.0,26,True,realpython/pytest-mypy,7.0,pytest-mypy,conda-forge/pytest-mypy,['pytest'],,579523.0,4765.0,4765.0,https://pypi.org/project/pytest-mypy,577659.0,https://anaconda.org/conda-forge/pytest-mypy,2025-04-22 14:57:21.503,126788.0,3.0,,,,,,,,,,,,,,,,,,
164,gast,serge-sans-paille/gast,ast,Python AST that abstracts the underlying Python version.,,https://github.com/serge-sans-paille/gast,https://github.com/serge-sans-paille/gast,BSD-3-Clause,2016-07-18 10:39:07.000,2025-11-30 12:53:57.736000,2025-11-29 15:24:18,128.0,,38.0,10.0,64.0,40.0,146.0,,,15.0,11.0,26,True,,,gast,conda-forge/gast,,,20215758.0,216113.0,216113.0,https://pypi.org/project/gast,20157220.0,https://anaconda.org/conda-forge/gast,2025-11-30 12:53:57.736,3980643.0,2.0,,,,,,,,,,,,,,,,,,
165,uiautomator,xiaocong/uiautomator,testing,Python wrapper of Android uiautomator test tool.,,https://github.com/xiaocong/uiautomator,https://github.com/xiaocong/uiautomator,MIT,2013-08-18 03:38:50.000,2023-02-28 00:25:02.000000,2020-11-16 01:36:32,316.0,,616.0,155.0,36.0,120.0,2095.0,2017-02-20 12:00:41.000,0.2.7,1.0,13.0,25,False,,169.0,uiautomator,,,,57589.0,315.0,315.0,https://pypi.org/project/uiautomator,57589.0,,,,3.0,,,,,,,,,,,,,,,,,,
166,autoflake,myint/autoflake,refactoring,Removes unused imports and unused variables as reported by pyflakes.,,https://github.com/PyCQA/autoflake,https://github.com/PyCQA/autoflake,MIT,2012-12-27 03:40:17.000,2026-04-20 03:18:18.000000,2026-04-20 03:18:16,693.0,20.0,84.0,11.0,226.0,84.0,955.0,2026-02-20 05:01:45.000,2.3.3,33.0,40.0,25,True,PyCQA/autoflake,39.0,autoflake,conda-forge/autoflake,,,7943476.0,,,https://pypi.org/project/autoflake,7932250.0,https://anaconda.org/conda-forge/autoflake,2026-02-20 08:48:51.904,662334.0,2.0,,,,,,,,,,,,,,,,,,
167,astor,berkerpeksag/astor,ast,Python AST read/write.,,https://github.com/berkerpeksag/astor,https://github.com/berkerpeksag/astor,BSD-3-Clause,2012-09-19 23:02:51.000,2026-02-17 23:52:44.000000,2026-02-17 23:52:37,297.0,30.0,102.0,21.0,116.0,101.0,864.0,,,4.0,35.0,25,True,,15.0,astor,conda-forge/astor,,,26017307.0,,,https://pypi.org/project/astor,25841358.0,https://anaconda.org/conda-forge/astor,2025-04-22 14:56:33.663,2815187.0,2.0,,,,,,,,,,,,,,,,,,
168,redbaron,pycqa/redbaron,refactoring,Bottom-up approach to refactoring in python.,,https://github.com/PyCQA/redbaron,https://github.com/PyCQA/redbaron,,2014-03-23 05:34:39.000,2022-01-29 21:54:37.000000,2021-12-09 03:12:36,1672.0,,72.0,26.0,107.0,48.0,725.0,2019-03-17 19:03:54.000,0.9.2,6.0,34.0,25,False,,70.0,redbaron,,,,496164.0,775.0,775.0,https://pypi.org/project/redbaron,496164.0,,,,2.0,,,,,,,,,,,,,,,,,,
169,Mamba Test Runner,nestorsalceda/mamba,testing,The definitive testing tool for Python. Born under the banner of Behavior Driven Development (BDD).,,https://github.com/nestorsalceda/mamba,https://github.com/nestorsalceda/mamba,MIT,2013-03-12 18:53:42.000,2023-11-09 15:31:43.000000,2023-11-09 15:30:55,473.0,,61.0,21.0,88.0,52.0,538.0,2023-11-09 15:31:52.000,0.11.3,8.0,23.0,25,False,,29.0,mamba,,,,13083.0,1380.0,1380.0,https://pypi.org/project/mamba,13083.0,,,,3.0,,,,,,,,,,,,,,,,,3.0,
170,flake8-eradicate,wemake-services/flake8-eradicate,linters,Flake8 plugin to find commented out or dead code.,,https://github.com/wemake-services/flake8-eradicate,https://github.com/wemake-services/flake8-eradicate,MIT,2018-09-21 06:58:51.000,2025-04-22 14:57:50.454000,2024-12-31 07:51:55,440.0,,13.0,2.0,332.0,32.0,316.0,2023-05-31 09:59:03.360,1.5.0,16.0,17.0,25,False,,8.0,flake8-eradicate,conda-forge/flake8-eradicate,['flake8'],,701795.0,20478.0,20305.0,https://pypi.org/project/flake8-eradicate,701327.0,https://anaconda.org/conda-forge/flake8-eradicate,2025-04-22 14:57:50.454,28108.0,3.0,2023-05-31 09:59:03.360,173.0,,,,,,,,,,,,,,,,
171,flake8-import-order,PyCQA/flake8-import-order,linters,Flake8 plugin that checks import order against various Python Style Guides.,,https://github.com/PyCQA/flake8-import-order,https://github.com/PyCQA/flake8-import-order,LGPL-3.0,2014-03-16 12:46:09.000,2026-04-27 22:42:24.000000,2026-03-23 22:54:58,337.0,4.0,73.0,8.0,147.0,98.0,279.0,2025-06-24 12:47:38.000,0.19.2,38.0,50.0,25,True,,15.0,flake8-import-order,conda-forge/flake8-import-order,['flake8'],11.0,1410748.0,654.0,,https://pypi.org/project/flake8-import-order,1399355.0,https://anaconda.org/conda-forge/flake8-import-order,2025-06-26 20:28:26.571,467090.0,3.0,2025-06-24 12:47:38.000,654.0,,,,,,,,,,,,,,,,
172,astunparse,simonpercivall/astunparse,ast,An AST unparser for Python.,,https://github.com/simonpercivall/astunparse,https://github.com/simonpercivall/astunparse,,2014-03-31 15:34:54.000,2025-04-22 14:56:37.697000,2019-12-22 18:11:19,86.0,,50.0,9.0,37.0,22.0,229.0,,,4.0,11.0,25,False,,12.0,astunparse,conda-forge/astunparse,,,16242547.0,169134.0,169134.0,https://pypi.org/project/astunparse,16188380.0,https://anaconda.org/conda-forge/astunparse,2025-04-22 14:56:37.697,3412551.0,2.0,,,,,,,,,,,,,,,,,,
173,data-science-types,predictive-analytics-lab/data-science-types,linters,"Mypy stubs, i.e., type information, for numpy, pandas and matplotlib.",,https://github.com/wearepal/data-science-types,https://github.com/wearepal/data-science-types,Apache-2.0,2019-09-20 11:45:49.000,2025-04-22 14:57:41.763000,2021-02-16 17:29:00,446.0,,51.0,8.0,171.0,23.0,206.0,2021-02-16 16:47:31.000,0.2.23,26.0,43.0,25,False,wearepal/data-science-types,33.0,data-science-types,conda-forge/data-science-types,,,99459.0,1930.0,1930.0,https://pypi.org/project/data-science-types,99146.0,https://anaconda.org/conda-forge/data-science-types,2025-04-22 14:57:41.763,20088.0,3.0,,,,,,,,,,,,,,,,,,
174,sphinx-markdown-builder,clayrisser/sphinx-markdown-builder,documentation,DISCONTINUED: sphinx builder that outputs markdown files. The active version of this project is now being maintained..,,https://github.com/clayrisser/sphinx-markdown-builder,https://github.com/clayrisser/sphinx-markdown-builder,MIT,2018-11-11 00:07:58.000,2026-03-11 10:56:56.000000,2023-06-24 21:25:38,106.0,,60.0,6.0,27.0,39.0,162.0,2026-03-11 10:56:56.000,0.6.10,34.0,19.0,25,False,,,sphinx-markdown-builder,,['sphinx'],,297699.0,1617.0,1384.0,https://pypi.org/project/sphinx-markdown-builder,297699.0,,,,3.0,2026-03-11 10:56:56.000,233.0,,,,,,,,,,,,,,,,
175,flake8-commas,PyCQA/flake8-commas,linters,Flake8 extension for enforcing trailing commas in python.,,https://github.com/PyCQA/flake8-commas,https://github.com/PyCQA/flake8-commas,MIT,2015-12-16 09:25:13.000,2026-01-05 17:48:01.000000,2026-01-05 17:47:43,223.0,,30.0,3.0,40.0,28.0,134.0,2024-05-16 20:07:44.000,4.0.0,22.0,15.0,25,True,,3.0,flake8-commas,,['flake8'],,302074.0,19342.0,19126.0,https://pypi.org/project/flake8-commas,302074.0,,,,3.0,2024-05-16 20:07:44.000,216.0,,,,,,,,,,,,,,,,
176,pyannotate,dropbox/pyannotate,refactoring,Auto-generate PEP-484 annotations.,,https://github.com/dropbox/pyannotate,https://github.com/dropbox/pyannotate,Apache-2.0,2017-11-13 20:18:08.000,2026-04-22 01:32:59.000000,2021-10-12 20:53:49,95.0,,61.0,23.0,67.0,33.0,1448.0,2019-09-16 15:37:03.000,1.2.0,9.0,17.0,24,False,,36.0,pyannotate,,,,68841.0,187.0,153.0,https://pypi.org/project/pyannotate,68841.0,,,,2.0,2019-09-16 15:37:03.000,34.0,,,,,,,,,,,,,,,,
177,pytest-testmon,tarpas/pytest-testmon,testing,Selects tests affected by changed files. Executes the right tests first. Continuous test runner when used with pytest-..,,https://github.com/tarpas/pytest-testmon,https://github.com/tarpas/pytest-testmon,MIT,2015-02-02 14:21:10.000,2025-12-01 07:34:04.000000,2025-12-01 07:33:38,407.0,,72.0,20.0,92.0,140.0,975.0,2025-12-01 07:48:45.000,2.2.0,54.0,29.0,24,True,,31.0,pytest-testmon,conda-forge/pytest-testmon,['pytest'],,1463.0,1621.0,1621.0,https://pypi.org/project/pytest-testmon,,https://anaconda.org/conda-forge/pytest-testmon,2025-04-22 14:56:46.735,143412.0,3.0,,,,,,,,,,,,,,,,,,
178,pytest-watch,joeyespo/pytest-watch,testing,Local continuous test runner with pytest and watchdog.,,https://github.com/joeyespo/pytest-watch,https://github.com/joeyespo/pytest-watch,MIT,2015-01-12 02:08:20.000,2025-10-02 11:05:16.716000,2019-06-15 20:36:43,183.0,,57.0,10.0,51.0,45.0,765.0,,,1.0,16.0,24,False,,41.0,pytest-watch,conda-forge/pytest-watch,['pytest'],,1241048.0,11491.0,11491.0,https://pypi.org/project/pytest-watch,1237654.0,https://anaconda.org/conda-forge/pytest-watch,2025-10-02 11:05:16.716,227418.0,3.0,,,,,,,,,,,,,,,,,,
179,Fixit,Instagram/Fixit,linters,Advanced Python linting framework with auto-fixes and hierarchical configuration that makes it easy to write custom..,,https://github.com/Instagram/Fixit,https://github.com/Instagram/Fixit,,2020-02-20 19:09:01.000,2026-04-01 12:32:07.000000,2026-03-02 05:08:20,419.0,3.0,68.0,23.0,430.0,91.0,704.0,2025-11-12 22:19:10.000,2.2.1,13.0,51.0,24,False,,44.0,fixit,,,,315216.0,123.0,107.0,https://pypi.org/project/fixit,315216.0,,,,3.0,2025-11-12 22:19:10.000,16.0,,,,,,,,,,,,,,,,
180,mkdocs-awesome-pages-plugin,lukasgeiter/mkdocs-awesome-pages-plugin,documentation,A plugin for customizing the navigation structure of your MkDocs site.,,https://github.com/lukasgeiter/mkdocs-awesome-nav,https://github.com/lukasgeiter/mkdocs-awesome-nav,MIT,2018-02-06 21:09:24.000,2026-04-10 15:47:59.000000,2026-04-10 15:47:59,127.0,1.0,42.0,8.0,26.0,96.0,623.0,2025-12-02 20:10:28.000,3.3.0,33.0,12.0,24,True,lukasgeiter/mkdocs-awesome-nav,23.0,mkdocs-awesome-pages-plugin,,['mkdocs'],,785942.0,561.0,561.0,https://pypi.org/project/mkdocs-awesome-pages-plugin,785942.0,,,,3.0,,,,,,,,,,,,,,,,,,
181,pytest-lazy-fixture,tvorog/pytest-lazy-fixture,testing,It helps to use fixtures in pytest.mark.parametrize.,,https://github.com/TvoroG/pytest-lazy-fixture,https://github.com/TvoroG/pytest-lazy-fixture,MIT,2016-09-29 23:52:48.000,2025-04-22 14:56:34.780000,2022-01-27 10:32:34,98.0,,29.0,6.0,23.0,22.0,396.0,2019-10-13 14:06:01.000,0.6.0,11.0,9.0,24,False,,19.0,pytest-lazy-fixture,conda-forge/pytest-lazy-fixture,['pytest'],,925535.0,3435.0,3435.0,https://pypi.org/project/pytest-lazy-fixture,918398.0,https://anaconda.org/conda-forge/pytest-lazy-fixture,2025-04-22 14:56:34.780,770854.0,3.0,,,,,,,,,,,,,,,,,,
182,mkdocs-with-pdf,orzih/mkdocs-with-pdf,documentation,Generate a single PDF file from MkDocs repository.,,https://github.com/orzih/mkdocs-with-pdf,https://github.com/orzih/mkdocs-with-pdf,MIT,2020-02-23 16:34:46.000,2024-05-25 03:08:01.000000,2021-10-14 20:29:54,188.0,,73.0,13.0,52.0,50.0,391.0,2021-07-03 02:09:02.000,0.9.3,27.0,6.0,24,False,,67.0,mkdocs-with-pdf,,['mkdocs'],,126167.0,890.0,890.0,https://pypi.org/project/mkdocs-with-pdf,126167.0,,,,3.0,,,,,,,,,,,,,,,,,,
183,baron,PyCQA/baron,refactoring,"IDE allow you to refactor code, Baron allows you to write refactoring code.",,https://github.com/PyCQA/baron,https://github.com/PyCQA/baron,LGPL-3.0,2013-03-21 12:19:00.000,2021-12-09 03:34:37.000000,2021-12-09 03:33:22,1505.0,,50.0,14.0,101.0,30.0,301.0,2019-02-25 23:55:38.000,0.8,12.0,33.0,24,False,,48.0,baron,,,,499489.0,456.0,456.0,https://pypi.org/project/baron,499489.0,,,,2.0,,,,,,,,,,,,,,,,,,
184,xenon,rubik/xenon,code-metrics,Monitoring tool based on radon.,,https://github.com/rubik/xenon,https://github.com/rubik/xenon,MIT,2014-02-14 14:19:20.000,2025-05-10 18:39:17.052000,2024-10-21 10:26:40,127.0,,22.0,5.0,19.0,35.0,273.0,2024-10-21 10:27:51.000,0.9.3,24.0,13.0,24,False,,5.0,xenon,conda-forge/xenon,,,689339.0,1823.0,1776.0,https://pypi.org/project/xenon,686045.0,https://anaconda.org/conda-forge/xenon,2025-05-10 18:39:17.052,36235.0,3.0,2024-10-21 10:27:51.000,47.0,,,,,,,,,,,,,,,,
185,flake8-black,peterjc/flake8-black,linters,flake8 plugin to run black for checking Python coding style.,,https://github.com/peterjc/flake8-black,https://github.com/peterjc/flake8-black,MIT,2019-01-10 14:40:26.000,2026-04-07 21:18:51.000000,2026-04-07 21:18:49,212.0,3.0,11.0,1.0,76.0,27.0,166.0,,,14.0,11.0,24,True,,3.0,flake8-black,conda-forge/flake8-black,['flake8'],,629157.0,8766.0,8766.0,https://pypi.org/project/flake8-black,622222.0,https://anaconda.org/conda-forge/flake8-black,2025-09-22 00:17:36.193,492394.0,3.0,,,,,,,,,,,,,,,,,,
186,flake8-builtins,gforcada/flake8-builtins,linters,Check for python builtins being used as variables or parameters.,,https://github.com/gforcada/flake8-builtins,https://github.com/gforcada/flake8-builtins,GPL-2.0,2016-03-02 00:26:51.000,2025-10-27 19:47:11.685000,2025-10-25 13:46:02,372.0,,25.0,3.0,81.0,49.0,118.0,,,25.0,21.0,24,True,,2.0,flake8-builtins,conda-forge/flake8-builtins,['flake8'],,954191.0,11663.0,11663.0,https://pypi.org/project/flake8-builtins,941353.0,https://anaconda.org/conda-forge/flake8-builtins,2025-10-27 19:47:11.685,539234.0,3.0,,,,,,,,,,,,,,,,,,
187,pyenv-virtualenv,pyenv/pyenv-virtualenv,virtual-envs,a pyenv plugin to manage virtualenv (a.k.a. python-virtualenv).,,https://github.com/pyenv/pyenv-virtualenv,https://github.com/pyenv/pyenv-virtualenv,MIT,2013-02-18 12:59:17.000,2026-04-29 05:24:23.000000,2026-04-29 05:24:00,544.0,7.0,429.0,69.0,156.0,272.0,6730.0,2026-04-29 05:24:29.000,1.4.0,16.0,70.0,23,True,,99.0,,,,,,21.0,21.0,,,,,,3.0,,,,,,,,,,,,,,,,,,
188,better-exceptions,Qix-/better-exceptions,logging,"Pretty and useful exceptions in Python, automatically.",,https://github.com/Qix-/better-exceptions,https://github.com/Qix-/better-exceptions,MIT,2017-03-12 11:23:04.000,2026-02-25 14:28:08.000000,2025-10-22 12:17:56,111.0,,203.0,64.0,63.0,51.0,4727.0,2018-01-16 16:25:41.000,0.2.1,2.0,19.0,23,True,,29.0,better-exceptions,,,,472986.0,,,https://pypi.org/project/better-exceptions,472986.0,,,,3.0,,,,,,,,,,,,,,,,,,
189,vprof,nvdv/vprof,profiling,Visual profiler for Python.,,https://github.com/nvdv/vprof,https://github.com/nvdv/vprof,BSD-2-Clause,2015-06-29 03:59:39.000,2022-07-15 07:43:03.000000,2022-07-15 07:43:03,620.0,,151.0,67.0,32.0,57.0,3980.0,,,19.0,17.0,23,False,,29.0,vprof,,,,12564.0,146.0,146.0,https://pypi.org/project/vprof,12564.0,,,,3.0,,,,,,,,,,,,,,,,,,
190,PrettyErrors,onelivesleft/PrettyErrors,logging,Prettify Python exception output to make it legible.,,https://github.com/onelivesleft/PrettyErrors,https://github.com/onelivesleft/PrettyErrors,MIT,2018-11-15 16:02:27.000,2025-04-22 14:57:40.153000,2021-11-24 14:32:14,130.0,,87.0,30.0,11.0,38.0,2876.0,2021-11-24 14:32:07.000,1.2.25,48.0,5.0,23,False,,14.0,pretty_errors,conda-forge/pretty_errors,,,168665.0,110.0,,https://pypi.org/project/pretty_errors,168153.0,https://anaconda.org/conda-forge/pretty_errors,2025-04-22 14:57:40.153,33313.0,3.0,2021-11-24 14:32:07.000,110.0,,,,,,,,,,,,,,,,
191,pyflow,David-OConnor/pyflow,dependency-managers,An installation and dependency system for Python.,,https://github.com/David-OConnor/pyflow,https://github.com/David-OConnor/pyflow,MIT,2019-07-15 09:40:29.000,2026-03-21 20:37:57.000000,2026-03-21 20:37:56,380.0,7.0,48.0,22.0,56.0,75.0,1337.0,2021-07-02 13:17:04.000,0.3.1,26.0,30.0,23,True,,65.0,pyflow,,,9149.0,967.0,45.0,44.0,https://pypi.org/project/pyflow,853.0,,,,3.0,2021-07-02 13:17:04.000,1.0,,,,,,,,,,,,,,,,
192,pynsist,takluyver/pynsist,packaging,Build Windows installers for Python applications.,,https://github.com/takluyver/pynsist,https://github.com/takluyver/pynsist,MIT,2014-03-30 19:11:21.000,2025-01-05 12:10:01.000000,2025-01-05 12:09:52,568.0,,123.0,32.0,93.0,147.0,991.0,2020-07-03 08:11:24.000,2.5.1,22.0,31.0,23,False,,34.0,pynsist,,,,5474.0,271.0,257.0,https://pypi.org/project/pynsist,5474.0,,,,3.0,2022-03-21 11:44:22.000,14.0,,,,,,,,,,,,,,,,
193,buildout,buildout/buildout,build-tools,Buildout is a deployment automation tool written in and extended with Python.,,https://github.com/buildout/buildout,https://github.com/buildout/buildout,,2012-03-25 21:47:18.000,2026-04-29 07:54:29.000000,2026-04-29 07:54:24,2094.0,19.0,173.0,49.0,345.0,278.0,615.0,,,5.0,101.0,23,False,,121.0,zc.buildout,conda-forge/zc.buildout,,,75102.0,,,https://pypi.org/project/zc.buildout,73406.0,https://anaconda.org/conda-forge/zc.buildout,2025-04-22 14:58:01.521,93292.0,3.0,,,,,,,,,,,,,,,,,,
194,unimport,hakancelik96/unimport,refactoring,The ultimate linter and formatter for removing unused import statements in your code.,,https://github.com/hakancelikdev/unimport,https://github.com/hakancelikdev/unimport,MIT,2019-09-08 09:49:24.000,2026-04-23 10:17:47.000000,2026-04-23 10:17:45,509.0,14.0,20.0,4.0,196.0,118.0,248.0,2026-02-18 10:27:43.000,1.3.1,38.0,16.0,23,True,hakancelikdev/unimport,1.0,unimport,,,,39440.0,171.0,171.0,https://pypi.org/project/unimport,39440.0,,,,3.0,,,,,,,,,,,,,,,,,,
195,lazydocs,ml-tooling/lazydocs,documentation,Generate markdown API documentation from Google-style Python docstring. The lazy alternative to Sphinx.,,https://github.com/ml-tooling/lazydocs,https://github.com/ml-tooling/lazydocs,MIT,2020-11-10 00:31:46.000,2026-04-22 04:23:00.000000,2025-08-28 22:04:22,158.0,,45.0,7.0,62.0,42.0,246.0,2021-07-27 09:00:22.000,0.4.8,13.0,13.0,23,True,,2.0,lazydocs,,,,19834.0,413.0,413.0,https://pypi.org/project/lazydocs,19834.0,,,,3.0,,,,,,,,,,,,,,,,,,
196,xdoctest,Erotemic/xdoctest,testing,A rewrite of Pythons builtin doctest module (with pytest plugin integration) with AST instead of RegEx.,,https://github.com/Erotemic/xdoctest,https://github.com/Erotemic/xdoctest,Apache-2.0,2017-09-24 01:59:02.000,2026-04-29 16:52:57.000000,2026-04-12 04:54:43,979.0,44.0,19.0,5.0,146.0,36.0,224.0,2026-03-27 18:51:40.000,1.3.2,20.0,13.0,23,True,,22.0,xdoctest,conda-forge/xdoctest,,292.0,1043106.0,,,https://pypi.org/project/xdoctest,1039058.0,https://anaconda.org/conda-forge/xdoctest,2026-03-27 03:08:44.328,274976.0,3.0,,,,,,,,,,,,,,,,,,conda-forge/xdoctest
197,pytkdocs,mkdocstrings/pytkdocs,documentation,Load Python objects documentation.,,https://github.com/mkdocstrings/pytkdocs,https://github.com/mkdocstrings/pytkdocs,ISC,2020-02-04 21:18:34.000,2025-04-22 14:57:38.190000,2025-03-09 17:32:30,258.0,,30.0,1.0,45.0,95.0,54.0,2025-03-09 17:32:47.000,0.16.5,16.0,23.0,23,False,,6.0,pytkdocs,conda-forge/pytkdocs,,,164650.0,1637.0,1637.0,https://pypi.org/project/pytkdocs,161229.0,https://anaconda.org/conda-forge/pytkdocs,2025-04-22 14:57:38.190,225817.0,3.0,,,,,,,,,,,,,,,,,,
198,xxh,xxh/xxh,shell,"Bring your favorite shell wherever you go through the ssh. Xonsh shell, fish, zsh, osquery and so on.",,https://github.com/xxh/xxh,https://github.com/xxh/xxh,BSD-2-Clause,2019-11-03 12:04:13.000,2026-04-12 12:42:51.000000,2026-04-12 12:42:50,807.0,11.0,119.0,38.0,68.0,70.0,5985.0,2026-04-06 23:11:26.000,0.8.16,92.0,28.0,22,True,,30.0,xxh-xxh,,,5241.0,689.0,,,https://pypi.org/project/xxh-xxh,619.0,,,,3.0,2024-04-06 23:52:28.000,,,,,,,,,,,,,,,,,
199,memory-profiler,pythonprofilers/memory_profiler,profiling,Monitor Memory usage of Python code.,,https://github.com/pythonprofilers/memory_profiler,https://github.com/pythonprofilers/memory_profiler,,2011-10-14 11:56:14.000,2025-12-04 21:58:46.357000,2024-04-16 15:33:52,719.0,,363.0,81.0,166.0,117.0,4566.0,,,12.0,105.0,22,False,,126.0,memory_profiler,conda-forge/memory_profiler,,,6878626.0,,,https://pypi.org/project/memory_profiler,6808392.0,https://anaconda.org/conda-forge/memory_profiler,2025-12-04 21:58:46.357,4635489.0,3.0,,,,,,,,,,,,,,,,,-7.0,
200,pyrasite,lmacken/pyrasite,debugging,Inject code into running Python processes.,,https://github.com/lmacken/pyrasite,https://github.com/lmacken/pyrasite,GPL-3.0,2011-09-10 06:01:20.000,2025-04-07 02:52:38.000000,2025-04-07 02:52:38,355.0,,204.0,51.0,45.0,17.0,2868.0,,,,25.0,22,True,,43.0,pyrasite,,,,65144.0,74.0,74.0,https://pypi.org/project/pyrasite,65144.0,,,,3.0,,,,,,,,,,,,,,,,,,
201,shiv,linkedin/shiv,packaging,"shiv is a command line utility for building fully self contained Python zipapps as outlined in PEP 441, but with all..",,https://github.com/linkedin/shiv,https://github.com/linkedin/shiv,BSD-2-Clause,2018-03-13 18:46:23.000,2026-01-10 12:19:00.000000,2026-01-10 12:19:00,219.0,,109.0,27.0,137.0,82.0,1927.0,2024-11-01 19:48:43.000,1.0.8,23.0,44.0,22,True,,50.0,shiv,,,2680.0,226846.0,,,https://pypi.org/project/shiv,226813.0,,,,3.0,,,,,,,,,,,,,,,,,,
202,sixpack,sixpack/sixpack,testing,Sixpack is a language-agnostic a/b-testing framework.,,https://github.com/sixpack/sixpack,https://github.com/sixpack/sixpack,BSD-2-Clause,2012-11-15 00:01:06.000,2022-08-21 18:43:32.000000,2020-08-26 00:32:16,828.0,,184.0,68.0,170.0,128.0,1762.0,2017-07-24 08:26:03.000,2.5.0,13.0,56.0,22,False,,89.0,sixpack,,,,256.0,14.0,14.0,https://pypi.org/project/sixpack,256.0,,,,3.0,,,,,,,,,,,,,,,,,,
203,pympler,pympler/pympler,profiling,"Development tool to measure, monitor and analyze the memory behavior of Python objects in a running Python application.",,https://github.com/pympler/pympler,https://github.com/pympler/pympler,Apache-2.0,2012-10-04 23:35:16.000,2025-06-07 07:19:44.000000,2025-06-07 07:19:43,497.0,,87.0,10.0,69.0,57.0,1397.0,,,6.0,31.0,22,True,,52.0,pympler,conda-forge/pympler,,,5669717.0,,,https://pypi.org/project/pympler,5659069.0,https://anaconda.org/conda-forge/pympler,2025-04-22 14:56:33.462,702778.0,3.0,,,,,,,,,,,,,,,,,,
